count	callee	no_raw	defs	def
6	list_copy	0	1	crates/nvim/src/eval/typval/listops.rs
6	list_unref	0	1	crates/nvim/src/eval/typval/list.rs
6	lua_pushlstring	0	0	
6	lua_pushnil	0	0	
6	mb_get_class_tab	0	1	crates/nvim/src/mbyte/class.rs
6	mb_prevptr	0	1	crates/nvim/src/mbyte/walk.rs
6	mb_unescape	0	1	crates/nvim/src/mbyte/mod.rs
6	mf_sync	0	1	crates/nvim/src/memfile/mod.rs
6	mpack_raw	0	1	crates/nvim/src/msgpack_rpc/packer/mod.rs
6	msg_keep	0	1	crates/nvim/src/message/mod.rs
6	msg_multiline	0	1	crates/nvim/src/message/mod.rs
6	nextwild	0	1	crates/nvim/src/cmdexpand/expandone.rs
6	nlua_call_ref	0	1	crates/nvim/src/lua/executor/exec.rs
6	open_line	0	2	
6	os_fileid	0	1	crates/nvim/src/os/fs/meta.rs
6	os_getenv	0	1	crates/nvim/src/os/env/mod.rs
6	os_getenv_into	0	1	crates/nvim/src/os/env/mod.rs
6	packer_take_string	1	1	crates/nvim/src/msgpack_rpc/packer/mod.rs
6	path_shorten_fname	0	1	crates/nvim/src/path/unique.rs
6	proc_stop	0	1	crates/nvim/src/event/proc.rs
6	put_bytes	0	2	
6	put_nr	0	2	
6	qf_add_entry	0	1	crates/nvim/src/quickfix/list.rs
6	qf_free	0	1	crates/nvim/src/quickfix/list.rs
6	qf_new_list	0	1	crates/nvim/src/quickfix/list.rs
6	qf_stack_empty	0	1	crates/nvim/src/quickfix/stack.rs
6	read_autocmd	0	1	crates/nvim/src/fileio/open.rs
6	rem_backslash	0	1	crates/nvim/src/charset/mod.rs
6	report_make_pending	0	1	crates/nvim/src/ex_eval/exception.rs
6	rewind_conditionals	0	1	crates/nvim/src/ex_eval/mod.rs
6	rstream_may_close	0	1	crates/nvim/src/event/rstream.rs
6	rstream_start	0	1	crates/nvim/src/event/rstream.rs
6	schar_cells	1	1	crates/nvim/src/grid/schar.rs
6	schar_from_buf	0	1	crates/nvim/src/grid/schar.rs
6	set_context	0	1	crates/nvim/src/usercmd/complete.rs
6	set_internal_string_var	0	1	crates/nvim/src/eval/vars/lifecycle.rs
6	set_option_varp	1	1	crates/nvim/src/option/value.rs
6	skip_regexp_ex	0	1	crates/nvim/src/regexp/parse.rs
6	spell_check	0	1	crates/nvim/src/spell/check.rs
6	spell_move_to	0	1	crates/nvim/src/spell/navigate.rs
6	strstr	0	1	crates/nvim/src/os/cshim.rs
6	stuff_readbuf_len	0	1	crates/nvim/src/getchar/buffers.rs
6	tabstop_set	0	1	crates/nvim/src/indent/mod.rs
6	trans_function_name	0	1	crates/nvim/src/eval/userfunc/name.rs
6	tv_dict_item_alloc	0	1	crates/nvim/src/eval/typval/dictitem.rs
6	tv_item_lock	0	1	crates/nvim/src/eval/typval/value.rs
6	u_free_uhp	0	1	crates/nvim/src/undo/file.rs
6	u_freebranch	0	1	crates/nvim/src/undo/tree.rs
6	undo_write	0	1	crates/nvim/src/undo/file.rs
6	update_si_attr	1	1	crates/nvim/src/syntax/items.rs
6	utfc_ptr2schar	0	1	crates/nvim/src/mbyte/utf8/mod.rs
6	var2fpos	0	1	crates/nvim/src/eval/pos.rs
6	vim_isfilec	0	0	
6	vim_regexec_multi	0	1	crates/nvim/src/regexp/api.rs
6	vim_vsnprintf_typval	0	1	crates/nvim/src/strings/printf/emit.rs
6	window_langs	1	1	crates/nvim/src/spellsuggest/mod.rs
6	wordtree_compress	0	1	crates/nvim/src/spellfile/wordtree.rs
6	write_bytes	0	0	
5	.advance_color_col	1	1	crates/nvim/src/drawline/state.rs
5	.next	0	1	crates/nvim/src/match/searchhl.rs
5	.note_error	0	1	crates/nvim/src/fileio/convert.rs
5	.quoted	0	2	
5	.run	0	4	
5	.save_str	0	1	crates/nvim/src/spellfile/wordtree.rs
5	COwned::new	0	1	crates/nvim/src/mapping/table.rs
5	Chan::new	0	1	crates/nvim/src/msgpack_rpc/channel/mod.rs
5	Chars::new	0	1	crates/nvim/src/charset/display.rs
5	Fmt::copy_of	0	1	crates/nvim/src/statusline/mod.rs
5	Header::new	0	1	crates/nvim/src/undo/store.rs
5	Ls::new	0	68	
5	ManuallyDrop::take	0	1	crates/nvim/src/change/leader.rs
5	Mp::new	0	68	
5	Pt::new	0	68	
5	Range::new	0	1	crates/nvim/src/decoration/handles.rs
5	Rsm::acquire	1	1	crates/nvim/src/regexp/submatch.rs
5	ShlWalk::new	0	1	crates/nvim/src/match/searchhl.rs
5	Si::new	0	68	
5	Signal::new	0	1	crates/nvim/src/event/signal.rs
5	add_scanned_word	0	1	crates/nvim/src/insexpand/sources.rs
5	add_tag_field	0	1	crates/nvim/src/tag/query.rs
5	api_dict_to_keydict	0	1	crates/nvim/src/api/private/helpers/keydict.rs
5	aupat_is_buflocal	0	1	crates/nvim/src/autocmd/cleanup.rs
5	block_str	0	1	crates/nvim/src/getchar/buffers.rs
5	buf_write	0	1	crates/nvim/src/bufwrite/mod.rs
5	callback_copy	0	1	crates/nvim/src/eval/typval/watcher.rs
5	channel_proc	0	1	crates/nvim/src/channel/mod.rs
5	charsize_regular	0	1	crates/nvim/src/plines/mod.rs
5	check_suggestions	0	1	crates/nvim/src/spellsuggest/collect.rs
5	clear_oparg	0	1	crates/nvim/src/ops/pending.rs
5	close_file	0	1	crates/nvim/src/shada/file.rs
5	cmdline_fuzzy_completion_supported	0	1	crates/nvim/src/cmdexpand/escape.rs
5	concat_fnames_realloc	0	1	crates/nvim/src/path/names.rs
5	cstrchr	0	1	crates/nvim/src/regexp/mbyte.rs
5	ctx_free	0	1	crates/nvim/src/context.rs
5	dbg_find_breakpoint	0	1	crates/nvim/src/debugger/mod.rs
5	dict_get_value	0	1	crates/nvim/src/api/private/helpers/vimdict.rs
5	diff_check_with_linestatus	0	1	crates/nvim/src/diff/fold.rs
5	do_arglist	0	1	crates/nvim/src/arglist/mod.rs
5	do_doautocmd	0	1	crates/nvim/src/autocmd/trigger.rs
5	do_in_runtimepath	0	1	crates/nvim/src/runtime/search.rs
5	do_throw	0	1	crates/nvim/src/ex_eval/trycmd.rs
5	enc_canon_props	0	1	crates/nvim/src/mbyte/encoding/mod.rs
5	eval0_simple_funccal	0	1	crates/nvim/src/eval/expr/level.rs
5	event_ignored	0	1	crates/nvim/src/autocmd/events.rs
5	expand_runtime_dir	0	1	crates/nvim/src/runtime/expand.rs
5	fgets	0	0	
5	find_first_blank	0	1	crates/nvim/src/textobject/sent.rs
5	find_internal_func	0	1	crates/nvim/src/eval/funcs/wrappers.rs
5	find_tags	0	1	crates/nvim/src/tag/scan.rs
5	find_var_in_ht	0	1	crates/nvim/src/eval/vars/lookup.rs
5	fputs	0	0	
5	free_luaref	1	1	crates/nvim/src/usercmd/mod.rs
5	func_unref	0	1	crates/nvim/src/eval/userfunc/funccall.rs
5	fuzzy_match_str	0	0	
5	ga_append_via_ptr	0	1	crates/nvim/src/garray.rs
5	get_affitem	0	1	crates/nvim/src/spellfile/flags.rs
5	get_lval	0	1	crates/nvim/src/eval/lval.rs
5	get_reg_contents	0	1	crates/nvim/src/register/contents.rs
5	getuid	0	0	
5	gotchars	0	1	crates/nvim/src/getchar/record.rs
5	group_get_ns	0	1	crates/nvim/src/sign/store.rs
5	has_non_ascii	0	1	crates/nvim/src/strings/mod.rs
5	hash_find_len	0	1	crates/nvim/src/hashtab.rs
5	hl_msg_free	1	1	crates/nvim/src/message/history.rs
5	hlattrs2dict	1	1	crates/nvim/src/highlight/dict.rs
5	iconv	0	0	
5	input_get	0	1	crates/nvim/src/os/input.rs
5	ins_bytes_len	0	1	crates/nvim/src/change/text.rs
5	ins_compl_add	0	1	crates/nvim/src/insexpand/matchlist.rs
5	ins_compl_equal	0	1	crates/nvim/src/insexpand/matchlist.rs
5	key	0	4	
5	list2fpos	0	1	crates/nvim/src/eval/pos.rs
5	lua_createtable	0	0	
5	lua_pushboolean	0	0	
5	lua_type	0	0	
5	map_walk	1	1	crates/nvim/src/mapping/table.rs
5	match_add	0	1	crates/nvim/src/match/mod.rs
5	mb_copy_char	0	1	crates/nvim/src/mbyte/walk.rs
5	mb_strcmp_ic	0	1	crates/nvim/src/mbyte/case.rs
5	mpack_tokbuf_init	0	1	crates/nvim/src/mpack/mpack_core.rs
5	multiqueue_empty	0	1	crates/nvim/src/event/multiqueue.rs
5	multiqueue_free	0	1	crates/nvim/src/event/multiqueue.rs
5	next_cpt_part	0	1	crates/nvim/src/insexpand/callbacks.rs
5	operand_u32	0	1	crates/nvim/src/regexp/bt/matcher.rs
5	os_can_exe	0	1	crates/nvim/src/os/fs/mod.rs
5	otherfile	0	1	crates/nvim/src/buffer/name.rs
5	parse_cino	1	1	crates/nvim/src/indent_c/cino.rs
5	pathcmp	0	1	crates/nvim/src/path/compare.rs
5	pattern_match	0	1	crates/nvim/src/eval/pattern.rs
5	prefix_at	0	1	crates/nvim/src/cstr.rs
5	push_cstr	0	1	crates/nvim/src/quickfix/display.rs
5	put_node	0	1	crates/nvim/src/spellfile/write.rs
5	qf_fmt_text	0	1	crates/nvim/src/quickfix/display.rs
5	qf_get_curlist	0	1	crates/nvim/src/quickfix/stack.rs
5	qf_init_ext	0	1	crates/nvim/src/quickfix/read.rs
5	recover_names	0	1	crates/nvim/src/memline/swapname.rs
5	refuse_extmark	0	1	crates/nvim/src/undo/file.rs
5	report_discard_pending	0	1	crates/nvim/src/ex_eval/exception.rs
5	restore_win	0	1	crates/nvim/src/eval/window/switch.rs
5	rl_mirror_ascii	0	1	crates/nvim/src/charset/display.rs
5	rpc_start	0	1	crates/nvim/src/msgpack_rpc/channel/mod.rs
5	search_regcomp	0	1	crates/nvim/src/search/pattern.rs
5	set_clipboard	0	1	crates/nvim/src/clipboard.rs
5	set_cmd_context	0	1	crates/nvim/src/cmdexpand/cmdname.rs
5	set_context_in_map_cmd	0	1	crates/nvim/src/mapping/show.rs
5	set_var	0	1	crates/nvim/src/eval/vars/store.rs
5	shell_free_argv	0	1	crates/nvim/src/os/shell/mod.rs
5	showmatches	0	1	crates/nvim/src/cmdexpand/showmatch.rs
5	showmatches_gettail	0	1	crates/nvim/src/cmdexpand/showmatch.rs
5	simplify_filename	0	1	crates/nvim/src/path/mod.rs
5	skip_cpt_delims	0	1	crates/nvim/src/insexpand/callbacks.rs
5	skip_expr	0	1	crates/nvim/src/eval/entry.rs
5	skipdigits	0	1	crates/nvim/src/charset/walk.rs
5	skiptowhite_esc	0	1	crates/nvim/src/charset/walk.rs
5	spell_iswordp_w	1	1	crates/nvim/src/spell/chartab.rs
5	spell_load_file	0	1	crates/nvim/src/spellfile/read.rs
5	store_aff_word	1	1	crates/nvim/src/spellfile/dic.rs
5	stream_may_close	0	1	crates/nvim/src/event/stream.rs
5	string_opt	0	1	crates/nvim/src/startup/args.rs
5	strnlen	0	2	
5	switch_win	0	1	crates/nvim/src/eval/window/switch.rs
5	switch_win_noblock	0	1	crates/nvim/src/eval/window/switch.rs
5	table	0	1	crates/nvim/src/mpack/rpc.rs
5	terminal_running	0	1	crates/nvim/src/terminal/mod.rs
5	time_watcher_start	0	1	crates/nvim/src/event/time.rs
5	time_watcher_stop	0	1	crates/nvim/src/event/time.rs
5	transstr_buf	0	1	crates/nvim/src/charset/display.rs
5	tv_ht_iter	0	1	crates/nvim/src/eval/typval/access.rs
5	utf_ptr2char_info	0	1	crates/nvim/src/mbyte/utf8/mod.rs
5	utf_ptr2char_info_impl	0	1	crates/nvim/src/mbyte/utf8/mod.rs
5	vars_clear	0	1	crates/nvim/src/eval/vars/lifecycle.rs
5	vim_iswordp_buf	0	1	crates/nvim/src/charset/mod.rs
5	vim_strnsize	0	1	crates/nvim/src/charset/display.rs
5	vterm_scroll_rect	0	1	crates/nvim/src/vterm/vterm.rs
5	wildmenu_match_len	0	1	crates/nvim/src/cmdexpand/pum.rs
5	wstream_release_wbuffer	0	1	crates/nvim/src/event/wstream.rs
4	.draw_col_buf	0	1	crates/nvim/src/drawline/columns.rs
4	.next_arg::<::core::ffi::c_ulong>	0	0	
4	.pack_sparse	0	1	crates/nvim/src/shada/write.rs
4	.read	0	5	
4	.step_over	0	1	crates/nvim/src/search/find.rs
4	.write_at	0	1	crates/nvim/src/file_search/mod.rs
4	AffHeader::of_key	0	1	crates/nvim/src/spellfile/mod.rs
4	Bl::new	0	68	
4	CString::from_raw	0	9	
4	Com::new	0	1	crates/nvim/src/change/open_line/comment.rs
4	DecorStateRef::current	1	1	crates/nvim/src/decoration/mod.rs
4	Dw::new	0	68	
4	ListRef::owning	0	1	crates/nvim/src/eval/typval/list.rs
4	Mb::new	0	68	
4	Menu::opt	0	1	crates/nvim/src/menu/mod.rs
4	Mi::new	0	68	
4	Object::string	0	0	
4	Owned::dupz	0	1	crates/nvim/src/eval/fs/mod.rs
4	Uv::new	0	1	crates/nvim/src/event/libuv_proc.rs
4	Walk::char_back	0	1	crates/nvim/src/spellsuggest/walk/mod.rs
4	ZeroBlock::read	0	1	crates/nvim/src/memline/block0.rs
4	add_cmd_modifier	0	1	crates/nvim/src/usercmd/expand.rs
4	add_mark	0	1	crates/nvim/src/mark/builtins.rs
4	add_quoted_fname	0	1	crates/nvim/src/fileio/mod.rs
4	add_win_cmd_modifiers	0	1	crates/nvim/src/usercmd/expand.rs
4	addfile	0	1	crates/nvim/src/path/glob.rs
4	aff_check_string	0	1	crates/nvim/src/spellfile/aff.rs
4	alist_unlink	0	1	crates/nvim/src/arglist/mod.rs
4	alloc_block	0	1	crates/nvim/src/memory/arena.rs
4	append_path	0	1	crates/nvim/src/path/mod.rs
4	arena_memdupz	0	1	crates/nvim/src/memory/arena.rs
4	atol	0	0	
4	buf_store_file_info	0	1	crates/nvim/src/fileio/timestamp.rs
4	buflist_findpat	0	1	crates/nvim/src/buffer/list.rs
4	builtin_function	0	1	crates/nvim/src/eval/userfunc/name.rs
4	call_shell	0	1	crates/nvim/src/os/shell/mod.rs
4	callback_reader_free	0	1	crates/nvim/src/channel/reader.rs
4	callback_reader_start	0	1	crates/nvim/src/channel/reader.rs
4	channel_callback_call	0	1	crates/nvim/src/channel/reader.rs
4	channel_connect	0	1	crates/nvim/src/channel/open.rs
4	channel_job_start	0	1	crates/nvim/src/channel/open.rs
4	charsize_fast_impl	0	1	crates/nvim/src/plines/mod.rs
4	check_colorcolumn	0	1	crates/nvim/src/window/snapshot.rs
4	check_luafunc_name	0	1	crates/nvim/src/eval/name.rs
4	check_overwrite	0	1	crates/nvim/src/ex_cmds/write.rs
4	check_skip	0	1	crates/nvim/src/ex_eval/mod.rs
4	checkforcmd	0	1	crates/nvim/src/ex_docmd/lookup.rs
4	clear_diffblock	0	1	crates/nvim/src/diff/block.rs
4	clear_fmark	0	1	crates/nvim/src/mark/mod.rs
4	col_print	0	1	crates/nvim/src/buffer/info.rs
4	compare_to_pos	0	1	crates/nvim/src/quickfix/navigate.rs
4	decor_virt_lines	0	1	crates/nvim/src/decoration/query.rs
4	delete_byte	0	1	crates/nvim/src/strings/printf/float.rs
4	deref_func_name	0	1	crates/nvim/src/eval/userfunc/name.rs
4	describe_sign_text	0	1	crates/nvim/src/sign/text.rs
4	dict_copy	0	1	crates/nvim/src/eval/typval/dict.rs
4	dict_find	0	0	
4	discard_exception	0	1	crates/nvim/src/ex_eval/exception.rs
4	do_autocmd_dirchanged	0	1	crates/nvim/src/file_search/chdir.rs
4	do_highlight	0	1	crates/nvim/src/highlight_group/command.rs
4	do_path_expand	0	1	crates/nvim/src/path/glob.rs
4	do_return	0	1	crates/nvim/src/eval/userfunc/ret.rs
4	eexe_mod_op	0	1	crates/nvim/src/eval/executor.rs
4	encode_list_write	0	1	crates/nvim/src/eval/encode/mod.rs
4	encode_vim_list_to_buf	0	1	crates/nvim/src/eval/encode/mod.rs
4	ends_target	0	1	crates/nvim/src/eval/vars/assign.rs
4	enter_cleanup	0	1	crates/nvim/src/ex_eval/trycmd.rs
4	eval_to_bool	0	1	crates/nvim/src/eval/entry.rs
4	eval_vars	0	1	crates/nvim/src/ex_docmd/filename.rs
4	exec_impl	0	1	crates/nvim/src/api/vimscript/exec.rs
4	exit	0	0	
4	expand_by_function	0	1	crates/nvim/src/insexpand/callbacks.rs
4	expand_env_esc	0	1	crates/nvim/src/os/env/expand.rs
4	expand_rtp_entry	0	1	crates/nvim/src/runtime/cache.rs
4	expand_set_opt_generic	0	1	crates/nvim/src/optionstr/expand.rs
4	extmark_set	0	1	crates/nvim/src/extmark/set.rs
4	find_file_in_path	0	1	crates/nvim/src/file_search/resolve.rs
4	find_job	0	1	crates/nvim/src/eval/provider.rs
4	find_line_end	0	1	crates/nvim/src/insexpand/text.rs
4	find_var_ht	0	1	crates/nvim/src/eval/vars/lookup.rs
4	findpar	0	1	crates/nvim/src/textobject/para.rs
4	fname_expand	0	1	crates/nvim/src/buffer/name.rs
4	fname_trans_sid	0	1	crates/nvim/src/eval/userfunc/name.rs
4	format_typename	0	1	crates/nvim/src/strings/printf/spec.rs
4	free_block	0	1	crates/nvim/src/memory/arena.rs
4	free_headers	0	1	crates/nvim/src/undo/read.rs
4	func_ptr_ref	0	1	crates/nvim/src/eval/userfunc/funccall.rs
4	fuzzymatches_to_strmatches	0	1	crates/nvim/src/cmdexpand/mod.rs
4	fwrite	0	0	
4	ga_concat_bytes	0	1	crates/nvim/src/testing/report.rs
4	ga_push_string	0	1	crates/nvim/src/eval/userfunc/mod.rs
4	ga_remove_duplicate_strings	0	1	crates/nvim/src/garray.rs
4	get_map_mode	0	1	crates/nvim/src/mapping/args.rs
4	get_name_len	0	1	crates/nvim/src/eval/name.rs
4	get_number_arg	0	1	crates/nvim/src/startup/args.rs
4	get_scriptlocal_funcname	0	1	crates/nvim/src/eval/userfunc/name.rs
4	get_spec_reg	0	1	crates/nvim/src/register/special.rs
4	getfile	0	1	crates/nvim/src/ex_cmds/write.rs
4	grid_line_getchar	0	1	crates/nvim/src/grid/line.rs
4	group_key	0	1	crates/nvim/src/autocmd/groups.rs
4	handle_subscript	0	1	crates/nvim/src/eval/expr/index.rs
4	has_char	0	0	
4	hash_clear_all	0	1	crates/nvim/src/hashtab.rs
4	hms_insert	0	1	crates/nvim/src/shada/merge.rs
4	iconv_close	0	0	
4	inc	0	0	
4	inchar	0	1	crates/nvim/src/getchar/peek.rs
4	indent_size_ts	0	1	crates/nvim/src/indent/mod.rs
4	ins_compl_add_matches	0	1	crates/nvim/src/insexpand/matchlist.rs
4	ins_compl_longest_insert	0	1	crates/nvim/src/insexpand/insert.rs
4	item_string	0	2	
4	item_strlen	0	1	crates/nvim/src/eval/encode/mod.rs
4	items	0	2	
4	keep_newer	0	1	crates/nvim/src/shada/merge.rs
4	leave_cleanup	0	1	crates/nvim/src/ex_eval/trycmd.rs
4	list_extend	0	1	crates/nvim/src/eval/typval/listops.rs
4	ll_free_all	0	1	crates/nvim/src/quickfix/stack.rs
4	local_or_global_raw	0	1	crates/nvim/src/option/query.rs
4	lua_pop	0	1	crates/nvim/src/lua/ffi.rs
4	lua_pushnumber	0	0	
4	mark_check	0	1	crates/nvim/src/mark/mod.rs
4	mark_root	0	0	
4	mark_view_restore	0	1	crates/nvim/src/mark/mod.rs
4	matches	0	1	crates/nvim/src/runtime/search.rs
4	ml_add_deleted_len_buf	0	1	crates/nvim/src/memline/lines.rs
4	ml_find_line_or_offset	0	1	crates/nvim/src/memline/offsets.rs
4	ml_get_pos	0	1	crates/nvim/src/memline/lines.rs
4	ml_replace_buf_len	0	1	crates/nvim/src/memline/lines.rs
4	ml_replace_len	0	1	crates/nvim/src/memline/lines.rs
4	mpack_parser_init	0	1	crates/nvim/src/mpack/object.rs
4	msg_progress	0	1	crates/nvim/src/message/progress.rs
4	msg_prt_line	0	1	crates/nvim/src/message/prtline.rs
4	multiqueue_new_child	0	1	crates/nvim/src/event/multiqueue.rs
4	name_of	0	1	crates/nvim/src/file_search/init.rs
4	next_virt_text_chunk	0	1	crates/nvim/src/decoration/query.rs
4	nlua_call_ref_quiet	0	1	crates/nvim/src/lua/executor/exec.rs
4	nlua_expand_pat	0	1	crates/nvim/src/lua/executor/expand.rs
4	nlua_pushref	0	1	crates/nvim/src/lua/executor/refs.rs
4	normal_search	0	1	crates/nvim/src/normal/search.rs
4	nvim_buf_get_lines	0	1	crates/nvim/src/api/buffer/lines.rs
4	op_yank_reg	0	1	crates/nvim/src/register/yank.rs
4	opt_strings_ok	0	1	crates/nvim/src/optionstr/flags.rs
4	os_fileinfo_size	0	1	crates/nvim/src/os/fs/meta.rs
4	os_rename	0	0	
4	os_write	0	1	crates/nvim/src/os/fs/mod.rs
4	path_fnamencmp	0	0	
4	path_try_shorten_fname	0	1	crates/nvim/src/path/unique.rs
4	printf	0	0	
4	printf_string	0	1	crates/nvim/src/strings/printf/mod.rs
4	process_events	0	1	crates/nvim/src/event/loop.rs
4	pum_items	1	1	crates/nvim/src/popupmenu/mod.rs
4	push_capture	0	1	crates/nvim/src/regexp/bt/matcher.rs
4	push_linestr	0	1	crates/nvim/src/api/buffer/lines.rs
4	put_byte	1	1	crates/nvim/src/msgpack_rpc/channel/envelope.rs
4	put_in_typebuf	0	1	crates/nvim/src/register/exec.rs
4	put_line	0	1	crates/nvim/src/ex_session/mod.rs
4	put_on_cmdline	0	1	crates/nvim/src/ex_getln/draw.rs
4	qf_free_items	0	1	crates/nvim/src/quickfix/list.rs
4	qf_id2nr	0	1	crates/nvim/src/quickfix/stack.rs
4	qf_jump	0	1	crates/nvim/src/quickfix/jump.rs
4	qf_jump_first	0	1	crates/nvim/src/quickfix/jump.rs
4	qf_update_buffer	0	1	crates/nvim/src/quickfix/fill.rs
4	re_multiline	0	1	crates/nvim/src/regexp/chars.rs
4	refkey	0	1	crates/nvim/src/marktree/node.rs
4	replace_numbered_mark	0	1	crates/nvim/src/shada/collect.rs
4	replace_push	0	1	crates/nvim/src/edit/replace.rs
4	schar_get_adv	0	1	crates/nvim/src/grid/schar.rs
4	score_wordcount_adj	0	1	crates/nvim/src/spellsuggest/score.rs
4	script_autoload	0	1	crates/nvim/src/runtime/script.rs
4	serialize_pos	0	1	crates/nvim/src/undo/file.rs
4	serialize_request	0	1	crates/nvim/src/msgpack_rpc/channel/envelope.rs
4	ses_escape_fname	0	1	crates/nvim/src/ex_session/mod.rs
4	shada_read_string	1	1	crates/nvim/src/shada/read.rs
4	show_one_mark	0	1	crates/nvim/src/mark/show.rs
4	skip_vimgrep_pat	0	1	crates/nvim/src/ex_cmds/mod.rs
4	slot	0	1	crates/nvim/src/sign/vimscript.rs
4	sort_strings	0	1	crates/nvim/src/strings/mod.rs
4	source_runtime_vim_lua	0	1	crates/nvim/src/runtime/search.rs
4	start_arrow	0	1	crates/nvim/src/edit/undo.rs
4	stdpaths_user_state_subpath	0	1	crates/nvim/src/os/stdpaths.rs
4	str2special	0	1	crates/nvim/src/message/outtrans.rs
4	strrchr	0	0	
4	syn_get_id	0	1	crates/nvim/src/syntax/query.rs
4	tabstops	0	1	crates/nvim/src/indent/mod.rs
4	tagstack_clear_entry	0	0	
4	take_bracketed	0	1	crates/nvim/src/regexp/chars.rs
4	time_watcher_close	0	1	crates/nvim/src/event/time.rs
4	timer_stop	0	1	crates/nvim/src/eval/timer.rs
4	trunc_string	0	1	crates/nvim/src/message/mod.rs
4	tv_dict_free	0	1	crates/nvim/src/eval/typval/dict.rs
4	tv_dict_watcher_node_data	0	1	crates/nvim/src/eval/typval/access.rs
4	ui_flush_buf	0	1	crates/nvim/src/api/ui/packer.rs
4	undo_read	0	1	crates/nvim/src/undo/file.rs
4	unpack_string	0	1	crates/nvim/src/msgpack_rpc/unpacker/keydict.rs
4	unserialize_pos	0	1	crates/nvim/src/undo/file.rs
4	utf_iscomposing	0	1	crates/nvim/src/mbyte/utf8/mod.rs
4	utf_ptr2cells_len	0	1	crates/nvim/src/mbyte/cells.rs
4	uv_timer_start	0	0	
4	valid_varname	0	1	crates/nvim/src/eval/vars/store.rs
4	valid_word_prefix	0	1	crates/nvim/src/spell/lookup.rs
4	var_item_copy	0	1	crates/nvim/src/eval/collect.rs
4	verb_msg	0	1	crates/nvim/src/message/redir.rs
4	verbose_try_malloc	0	1	crates/nvim/src/memory/mod.rs
4	vim_iswordc	0	0	
4	vim_regexec_prog	0	1	crates/nvim/src/regexp/api.rs
4	vim_strsave_escape_ks	0	1	crates/nvim/src/keycodes/mod.rs
4	vim_strsave_fnameescape	0	1	crates/nvim/src/ex_getln/buffer.rs
4	vim_strsave_shellescape	0	1	crates/nvim/src/strings/escape.rs
4	vim_unsetenv_ext	0	1	crates/nvim/src/os/env/mod.rs
4	win_linetabsize	0	1	crates/nvim/src/plines/mod.rs
4	wipe_dummy_buffer	0	1	crates/nvim/src/quickfix/dummy.rs
4	word_chars	0	1	crates/nvim/src/spellsuggest/score.rs
4	write_reg_contents	0	1	crates/nvim/src/register/contents.rs
4	xmemdup	0	1	crates/nvim/src/memory/mod.rs
3	.add_item	0	1	crates/nvim/src/eval/typval/dict.rs
3	.append_array	0	1	crates/nvim/src/cjson/lua_cjson/encode.rs
3	.clear	1	1	crates/nvim/src/eval/typval/access.rs
3	.compare	0	1	crates/nvim/src/ex_cmds/sort.rs
3	.conv_func_before_self	0	0	
3	.copy	0	1	crates/nvim/src/strings/printf/emit.rs
3	.leave	1	2	
3	.line	0	1	crates/nvim/src/search/find.rs
3	.position	1	1	crates/nvim/src/strings/printf/emit.rs
3	.set_message	0	1	crates/nvim/src/quickfix/parse.rs
3	.set_nextcmd_ptr	0	0	
3	.since	0	1	crates/nvim/src/eval/expr/literal.rs
3	.stash	0	1	crates/nvim/src/fileio/convert.rs
3	.take	0	1	crates/nvim/src/change/leader.rs
3	.unpacker	1	1	crates/nvim/src/msgpack_rpc/channel/mod.rs
3	ClickDefs::new	0	1	crates/nvim/src/mouse/mod.rs
3	Cls::new	0	68	
3	Fi::new	0	68	
3	IdSet::new	0	1	crates/nvim/src/marktree/intersect.rs
3	Link::new	0	1	crates/nvim/src/menu/mod.rs
3	Lw::new	0	68	
3	Menu::new	0	1	crates/nvim/src/menu/mod.rs
3	Nd::new	0	68	
3	OptStr::owning	0	1	crates/nvim/src/option/value.rs
3	Out::new	0	2	
3	PackerBuffer::new	0	1	crates/nvim/src/msgpack_rpc/packer/mod.rs
3	PartialRef::retained	0	1	crates/nvim/src/eval/typval/partial.rs
3	Regprog::compile	0	1	crates/nvim/src/eval/funcs/regexp.rs
3	Self::from_raw	0	9	
3	Session::new	0	1	crates/nvim/src/terminal/mode.rs
3	SynBlockRef::new	0	68	
3	TabPage::new	0	1	crates/nvim/src/winlayer.rs
3	WinCfg::new	0	68	
3	WriteError::shared	0	1	crates/nvim/src/bufwrite/mod.rs
3	abs	0	0	
3	accumulate	1	1	crates/nvim/src/terminal/termrequest.rs
3	add_char2buf	0	1	crates/nvim/src/keycodes/mod.rs
3	add_defer	0	1	crates/nvim/src/eval/userfunc/ret.rs
3	add_list	0	1	crates/nvim/src/quickfix/getprops.rs
3	add_map	0	1	crates/nvim/src/mapping/domap.rs
3	add_nr_var	0	1	crates/nvim/src/eval/userfunc/args.rs
3	addstar	0	1	crates/nvim/src/cmdexpand/showmatch.rs
3	adjust_clipboard_name	0	1	crates/nvim/src/clipboard.rs
3	adjust_types	0	1	crates/nvim/src/strings/printf/spec.rs
